wavelength,a_Ci_2_Deff_0_4,a_Ci_2_Deff_0_8,a_Ci_2_Deff_1_2,a_Ci_2_Deff_1_8,a_Ci_5_Deff_0_4,a_Ci_5_Deff_0_8,a_Ci_5_Deff_1_2,a_Ci_5_Deff_1_8,a_Ci_8_Deff_0_4,a_Ci_8_Deff_0_8,a_Ci_8_Deff_1_2,a_Ci_8_Deff_1_8,b_Ci_2_Deff_0_4,b_Ci_2_Deff_0_8,b_Ci_2_Deff_1_2,b_Ci_2_Deff_1_8,b_Ci_5_Deff_0_4,b_Ci_5_Deff_0_8,b_Ci_5_Deff_1_2,b_Ci_5_Deff_1_8,b_Ci_8_Deff_0_4,b_Ci_8_Deff_0_8,b_Ci_8_Deff_1_2,b_Ci_8_Deff_1_8,bb_Ci_2_Deff_0_4,bb_Ci_2_Deff_0_8,bb_Ci_2_Deff_1_2,bb_Ci_2_Deff_1_8,bb_Ci_5_Deff_0_4,bb_Ci_5_Deff_0_8,bb_Ci_5_Deff_1_2,bb_Ci_5_Deff_1_8,bb_Ci_8_Deff_0_4,bb_Ci_8_Deff_0_8,bb_Ci_8_Deff_1_2,bb_Ci_8_Deff_1_8
7.570000000000000062e-01,1.082266507821019741e-03,1.115885069732217016e-03,1.139407434511963135e-03,1.164263386767533381e-03,1.058497647473339090e-03,1.090977096621665449e-03,1.113336374148586605e-03,1.136299807931367978e-03,1.052122468997175250e-03,1.083618596216535945e-03,1.104863285788983823e-03,1.125977958525231637e-03,3.407015120582845835e-02,7.596162995428069886e-02,1.149414648858121252e-01,1.636365135600769127e-01,1.361575080679117318e-02,3.032599023366953570e-02,4.584327889546951224e-02,6.518493169641109697e-02,8.502364165885728867e-03,1.891773110880420536e-02,2.857008403419278308e-02,4.057486492597503491e-02,1.233418512073721331e-03,1.667010913342776429e-03,1.933011670697904220e-03,2.063759021687754970e-03,4.927044401236965526e-04,6.650358596218399832e-04,7.701274537383209036e-04,8.195229567267742384e-04,3.075458635136758172e-04,4.145824243036374005e-04,4.794773001367451729e-04,5.086463238933052649e-04
7.580000000000000071e-01,1.086534306770504943e-03,1.120277782536191480e-03,1.143892293292675388e-03,1.168848445855574791e-03,1.062953662085043202e-03,1.095551462568233880e-03,1.117993794648608485e-03,1.141041979623794167e-03,1.056621927301035213e-03,1.088228876777019155e-03,1.109547494569790294e-03,1.130731930868406065e-03,3.396961613774832078e-02,7.575333703693165610e-02,1.146437070880485104e-01,1.632484558458943691e-01,1.357552288705387786e-02,3.024258376586736602e-02,4.572393408109803187e-02,6.502911846651374117e-02,8.477214782401265580e-03,1.886555137839346363e-02,2.849535278925367093e-02,4.047713401740418715e-02,1.231206253947570535e-03,1.663844054948046807e-03,1.929725574305222926e-03,2.060870177714028192e-03,4.918181846900414583e-04,6.637647247832216763e-04,7.688062480615300009e-04,8.183586958434838944e-04,3.069912847197257713e-04,4.137855716798206256e-04,4.786478438636269928e-04,5.079141515823492551e-04
7.590000000000000080e-01,1.092072187184801868e-03,1.125979987202527233e-03,1.149714153605652101e-03,1.174798972112839346e-03,1.068677846272734697e-03,1.101431096762132966e-03,1.123981247841014663e-03,1.147138059756067086e-03,1.062388002831534534e-03,1.094140570161324794e-03,1.115555176865970499e-03,1.136828796101489736e-03,3.386718022601529349e-02,7.554096515599771633e-02,1.143399712094767262e-01,1.628522042343621690e-01,1.353452114947563054e-02,3.015747988327811824e-02,4.560204711642510539e-02,6.486972056709806866e-02,8.451573865303209712e-03,1.881227121663393842e-02,2.841894166795833065e-02,4.037697758136519349e-02,1.228964306940121898e-03,1.660673811089070353e-03,1.926442670627443333e-03,2.057980768762888470e-03,4.909193282677993707e-04,6.624902393703515106e-04,7.674828333839050663e-04,8.171876139499059232e-04,3.064284262552388160e-04,4.129854763232684162e-04,4.778149982266516912e-04,5.071740026533651507e-04
7.600000000000000089e-01,1.098859369836106825e-03,1.132970410206018963e-03,1.156851172203363087e-03,1.182092518144106652e-03,1.075649344249985859e-03,1.108594624175552462e-03,1.131276779742125538e-03,1.154565466718049382e-03,1.069399821844662160e-03,1.101332278281134253e-03,1.122864354979206947e-03,1.144245936980481382e-03,3.376745236720862103e-02,7.533412044759794923e-02,1.140439449464605709e-01,1.624657130280774409e-01,1.349458809561622855e-02,3.007451720923630736e-02,4.548308604508360942e-02,6.471390829621825880e-02,8.426592317714644634e-03,1.876028737338076430e-02,2.834426381331257155e-02,4.027886996629993083e-02,1.226765340470356222e-03,1.657518691013613920e-03,1.923159662262505492e-03,2.055077045802599766e-03,4.900369135267064382e-04,6.612197895321478844e-04,7.661558921250127786e-04,8.160042023533571089e-04,3.058754245288364498e-04,4.121867446633141257e-04,4.769779422258680311e-04,5.064224358219314654e-04
7.610000000000000098e-01,1.106901909697977082e-03,1.141254964331692157e-03,1.165309401565672864e-03,1.190735495100153640e-03,1.083874260628706412e-03,1.117047980379495820e-03,1.139886414140658943e-03,1.163330472644483193e-03,1.077663476808068260e-03,1.109809878835747027e-03,1.131480937374078344e-03,1.152989402239804062e-03,3.366577379649810658e-02,7.512309280550168167e-02,1.137417933627896394e-01,1.620708422007493266e-01,1.345386177446196777e-02,2.998981769333446817e-02,4.536152851172380734e-02,6.455444514675408307e-02,8.401107402728594936e-03,1.870717983727974987e-02,2.826787506005483744e-02,4.017830064855767297e-02,1.224535678631455187e-03,1.654359887477892602e-03,1.919880023055984750e-03,2.052174130875210768e-03,4.891415181107942965e-04,6.599459228564149823e-04,7.648269043763066162e-04,8.148146559283991289e-04,3.053139213431858086e-04,4.113847642671041287e-04,4.761376589033056812e-04,5.056634188088477908e-04
7.620000000000000107e-01,1.116041793561915740e-03,1.150670848879556396e-03,1.174922485611754053e-03,1.200557817801484184e-03,1.093194652558625649e-03,1.126628648777348862e-03,1.149644352980420947e-03,1.173264011281927033e-03,1.087021154060922520e-03,1.119411216346576782e-03,1.141239765084525737e-03,1.162891220608822107e-03,3.356684811879537267e-02,7.491769848394973230e-02,1.134475204277864274e-01,1.616859918327473722e-01,1.341422406078468001e-02,2.990731124597581850e-02,4.524298564194545458e-02,6.439871360581971016e-02,8.376295508627598987e-03,1.865540677310382339e-02,2.819328799521242032e-02,4.007989703637280382e-02,1.222350070730852684e-03,1.651216910526259914e-03,1.916601227848702127e-03,2.049259419487744777e-03,4.882630964535965854e-04,6.586766441466150286e-04,7.634952420652482653e-04,8.136146560320992429e-04,3.047626677764553684e-04,4.105846545061512870e-04,4.752939784520798338e-04,5.048946658521070475e-04
7.630000000000000115e-01,1.126101238267319948e-03,1.161034429393914547e-03,1.185502937558466363e-03,1.211368162449155683e-03,1.103432994023774427e-03,1.137153560815260672e-03,1.160364021309520655e-03,1.184176235837441915e-03,1.097295522239924784e-03,1.129953703897328826e-03,1.151955077965772373e-03,1.173762905946472423e-03,3.346592753575482887e-02,7.470804572385884856e-02,1.131470407432791925e-01,1.612927061288843278e-01,1.337377948105072066e-02,2.982305723382749560e-02,4.512185784296546959e-02,6.423939743698849070e-02,8.350974177492198613e-03,1.860251512276126992e-02,2.811702404427843943e-02,3.997912688486499055e-02,1.220133083085190402e-03,1.648070874248909337e-03,1.913327638276047940e-03,2.046350079936200619e-03,4.873716327628424007e-04,6.574047654067013404e-04,7.621632529679452572e-04,8.124122006570789383e-04,3.042029961134956693e-04,4.097821387135948921e-04,4.744487217367273843e-04,5.041218242755869747e-04
7.640000000000000124e-01,1.136911263236166370e-03,1.172171640602237552e-03,1.196872920438477039e-03,1.222984675275207156e-03,1.114420393016886043e-03,1.148448983870002660e-03,1.171868224737485087e-03,1.195886462256906535e-03,1.108317837138994566e-03,1.141264018816787879e-03,1.163450404904092794e-03,1.185425017487723442e-03,3.336780911716857867e-02,7.450415172013209741e-02,1.128546514702377934e-01,1.609097816588898611e-01,1.333444730671823689e-02,2.974106608345214106e-02,4.500387396101716148e-02,6.408403899510300983e-02,8.326343170469837837e-03,1.855101344135442684e-02,2.804266960744869822e-02,3.988071823000720328e-02,1.217961446014899536e-03,1.644941926308235002e-03,1.910056811344347212e-03,2.043433101035660622e-03,4.864978761642026195e-04,6.561385564191540365e-04,7.608303605189121327e-04,8.112028507184337574e-04,3.036541549028924777e-04,4.089825068139339823e-04,4.736017607998046467e-04,5.033425547149027483e-04
7.650000000000000133e-01,1.148304450927548070e-03,1.183909521757509076e-03,1.208855870536901245e-03,1.235227169601782471e-03,1.125989687568778805e-03,1.160342518640816029e-03,1.183981303268827334e-03,1.208215974909915280e-03,1.119921129463980619e-03,1.153170238285112364e-03,1.175550891612735932e-03,1.197700191822387294e-03,3.326765081196433882e-02,7.429592172552931806e-02,1.125559706323279036e-01,1.605183565225648534e-01,1.329429424928233253e-02,2.965731540642598668e-02,4.488331448627189829e-02,6.392515714969948526e-02,8.301196324897631637e-03,1.849839722654834581e-02,2.796667036382773780e-02,3.978003423320278925e-02,1.215757721399613476e-03,1.641810544963786178e-03,1.906792997360214200e-03,2.040525567883488562e-03,4.856110024607725216e-04,6.548705559098606755e-04,7.594988336802289616e-04,8.099945159670613641e-04,3.030969670558018511e-04,4.081812995441129032e-04,4.727548460488422929e-04,5.025624148875763517e-04
7.660000000000000142e-01,1.160107337628904500e-03,1.196069435064214814e-03,1.221269297260005326e-03,1.247908967761945931e-03,1.137967519513533032e-03,1.172655905201862997e-03,1.196521487850224497e-03,1.220979416608369839e-03,1.131932206202574537e-03,1.165494557733841308e-03,1.188075570516547441e-03,1.210404458805235117e-03,3.317034442804086408e-02,7.409357637583224854e-02,1.122655917821878541e-01,1.601376275269437155e-01,1.325527740327783754e-02,2.957589675772977558e-02,4.476602639440253190e-02,6.377045394612114448e-02,8.276756989963714867e-03,1.844722556570820363e-02,2.789268624059778115e-02,3.968190237838826323e-02,1.213600656234380430e-03,1.638697508987075301e-03,1.903533766017321410e-03,2.037613733924091824e-03,4.847425653015837300e-04,6.536092845821605537e-04,7.581681006115438722e-04,8.087824864015060638e-04,3.025511820126838662e-04,4.073839615416719536e-04,4.719078503716997398e-04,5.017789026390091431e-04
7.670000000000000151e-01,1.172152143804089386e-03,1.208478106835941812e-03,1.233936355440667931e-03,1.260849530299507082e-03,1.150186380249293081e-03,1.185216471175400132e-03,1.209312905957007911e-03,1.233997855440135960e-03,1.144183766378099876e-03,1.178064820164661380e-03,1.200849441617926616e-03,1.223360365103939862e-03,3.307095242281313241e-02,7.388681570431278323e-02,1.119688337832927261e-01,1.597483252497439443e-01,1.321542529379752737e-02,2.949270570149348930e-02,4.464617058940430205e-02,6.361228555470191393e-02,8.251795137432193367e-03,1.839494268579040456e-02,2.781708819031084370e-02,3.958158423379316143e-02,1.211410769833168571e-03,1.635582636609527688e-03,1.900283228773331449e-03,2.034714465183097738e-03,4.838609231007163277e-04,6.523470152478683505e-04,7.568403705578236268e-04,8.075746059564089955e-04,3.019971110242125308e-04,4.065858650226448199e-04,4.710624823218364523e-04,5.009975380161329345e-04
7.680000000000000160e-01,1.184273747452883885e-03,1.220965545702432098e-03,1.246683403800963319e-03,1.273871179977903445e-03,1.162481258638443926e-03,1.197854617674746353e-03,1.222182663639104216e-03,1.247094992928410306e-03,1.156510969693715432e-03,1.190711896937316633e-03,1.213700437816541550e-03,1.236393051342231375e-03,3.297446258815337622e-02,7.368606591223467173e-02,1.116805887997500552e-01,1.593700503358627119e-01,1.317673318888783023e-02,2.941191506171224324e-02,4.452971144638370737e-02,6.345851171203356622e-02,8.227557835431281372e-03,1.834415786424193479e-02,2.774360822788415198e-02,3.948400341238456068e-02,1.209268857700340543e-03,1.632487314351012625e-03,1.897038894332443368e-03,2.031813140686890024e-03,4.829984389197093881e-04,6.510924891643416618e-04,7.555150104891922031e-04,8.063657710993025422e-04,3.014550029815315320e-04,4.057925780424604485e-04,4.702185530711111561e-04,5.002155398340930436e-04
7.690000000000000169e-01,1.196301836811401731e-03,1.233355860737500587e-03,1.259330951624962336e-03,1.286790727322018046e-03,1.174682133833565567e-03,1.210395107099724449e-03,1.234952332114402918e-03,1.260089398534697258e-03,1.168744022493485579e-03,1.203261116734317265e-03,1.226451089776120496e-03,1.249322711060256441e-03,3.287584038872444492e-02,7.348081857490071367e-02,1.113858719001848407e-01,1.589831229779329336e-01,1.313719085459983879e-02,2.932933719296715661e-02,4.441068871831850562e-02,6.330132499125225298e-02,8.202790847964408494e-03,1.829226340921691341e-02,2.766854177330008505e-02,3.938431951895236816e-02,1.207093357861282286e-03,1.629390729660885190e-03,1.893804803060639705e-03,2.028926756036522356e-03,4.821226395858055716e-04,6.498377282666371055e-04,7.541942016280990058e-04,8.051638814883506443e-04,3.009046492446427524e-04,4.049993154577137327e-04,4.693777516367422017e-04,4.994384593043582708e-04
7.700000000000000178e-01,1.208075323701214565e-03,1.245483289687640549e-03,1.271709706494345005e-03,1.299435021130529444e-03,1.186628039612844590e-03,1.222672599386902259e-03,1.247453417182679825e-03,1.272809369242872135e-03,1.180722140836049788e-03,1.215547639589809048e-03,1.238933780486332903e-03,1.261979151225570139e-03,3.278017127917958601e-02,7.328170939217314162e-02,1.110998800661009284e-01,1.586075601284892833e-01,1.309883245043335850e-02,2.924922798821239650e-02,4.429518717017013468e-02,6.314874850072178802e-02,8.178765437725285872e-03,1.824192004863348440e-02,2.759569510479156426e-02,3.928755631359106409e-02,1.204967164728765932e-03,1.626314890377813377e-03,1.890578430541279891e-03,2.026040315480072840e-03,4.812667201666921192e-04,6.485917065261613719e-04,7.528772708291892567e-04,8.039636106505905185e-04,3.003668136003381328e-04,4.042117801580741797e-04,4.685398465058294298e-04,4.986633331239553879e-04
7.710000000000000187e-01,1.219427735810713065e-03,1.257175923225203884e-03,1.283644277275189372e-03,1.311625220391382518e-03,1.198152806517117919e-03,1.234515869501878749e-03,1.259511641652104330e-03,1.285077882053620169e-03,1.192279394003013457e-03,1.227400836752001040e-03,1.250975242434587686e-03,1.274187034716135758e-03,3.268232196599907269e-02,7.307801724627256690e-02,1.108073178165489558e-01,1.582232628826492071e-01,1.305960821118047274e-02,2.916731457472057989e-02,4.417712195273206660e-02,6.299280603072794638e-02,8.154202639994945212e-03,1.819046671739312643e-02,2.752128550391949591e-02,3.918876720203678943e-02,1.202806577365431130e-03,1.623238298867041947e-03,1.887363720009877649e-03,2.023171376940205001e-03,4.803973492914889363e-04,6.473461634530027929e-04,7.515663419397070793e-04,8.027730027925301026e-04,2.998207489456512775e-04,4.034250043314624966e-04,4.677064782270466919e-04,4.978957588403074746e-04
7.720000000000000195e-01,1.230193492857176163e-03,1.268263421270593438e-03,1.294960729814456646e-03,1.323183586593446037e-03,1.209090996317685809e-03,1.245755052866510948e-03,1.270953961010359845e-03,1.296718774008359665e-03,1.203250546459503842e-03,1.238651397020024830e-03,1.262403398715573194e-03,1.285771837848517785e-03,3.258747742824620597e-02,7.288059188121585874e-02,1.105236942914689935e-01,1.578506750381562795e-01,1.302159202684060116e-02,2.908793818873579851e-02,4.406270219973952573e-02,6.284169047646510908e-02,8.130398492138951605e-03,1.814061729050592611e-02,2.744919662974130981e-02,3.909308141457487618e-02,1.200696649095268865e-03,1.620183639283396485e-03,1.884158211618037256e-03,2.020305006456385357e-03,4.795485830281632340e-04,6.461103412577052325e-04,7.502607632054565049e-04,8.015866998349887532e-04,2.992877548937802673e-04,4.026448557360223150e-04,4.668774241455545980e-04,4.971327232589128941e-04
7.730000000000000204e-01,1.240209941563256979e-03,1.278577832315580531e-03,1.305487745793143528e-03,1.333935573255867757e-03,1.219280267942449147e-03,1.256222906540243461e-03,1.281610211702616242e-03,1.307559367761529368e-03,1.213473504862802241e-03,1.249132697124726021e-03,1.273049134582725228e-03,1.296562618925869992e-03,3.249040386601494135e-02,7.267849561255750046e-02,1.102333976307183494e-01,1.574692675980098322e-01,1.298269390504448034e-02,2.900673919320390093e-02,4.394571616166492722e-02,6.268725280632134189e-02,8.106048868833114207e-03,1.808965637960175538e-02,2.737556621440607671e-02,3.899544381341914917e-02,1.198551489304332685e-03,1.617128713632615903e-03,1.880965777320381740e-03,2.017459412250148174e-03,4.786862117545764156e-04,6.448756913413676659e-04,7.489626122064326191e-04,8.004129340485481624e-04,2.987465335762595265e-04,4.018661807741817746e-04,4.660542839701840444e-04,4.963799007152871036e-04
7.740000000000000213e-01,1.249317595068265285e-03,1.287955143894833898e-03,1.315057867011470982e-03,1.343710106163825690e-03,1.228561279806677370e-03,1.265755902692483614e-03,1.291313840952157399e-03,1.317430188144202985e-03,1.222789133877711168e-03,1.258681772011657068e-03,1.282746880386827215e-03,1.306391562527389749e-03,3.239638738934638024e-02,7.248279528467248267e-02,1.099522528601157290e-01,1.570999115842855176e-01,1.294502799938684369e-02,2.892814484963954907e-02,4.383249759878055790e-02,6.253785367187886246e-02,8.082474853045700999e-03,1.804035111393162069e-02,2.730435472504583530e-02,3.890108648853076584e-02,1.196458351322184305e-03,1.614096874322218335e-03,1.877783994948576491e-03,2.014619464523136148e-03,4.778451632149058543e-04,6.436517049256876679e-04,7.476712210083563551e-04,7.992461934623847682e-04,2.982189240852374176e-04,4.010949912149750678e-04,4.652368054021811480e-04,4.956341368114387021e-04
7.750000000000000222e-01,1.257351229157870065e-03,1.296224767973905290e-03,1.323497104666088164e-03,1.352329932577805982e-03,1.236769132360300213e-03,1.274184194380394847e-03,1.299892070647817865e-03,1.326155952220825496e-03,1.231032793794028732e-03,1.267129426074077581e-03,1.291324960940053168e-03,1.315085215053413137e-03,3.230009195349299589e-02,7.228233311450227294e-02,1.096643269370736612e-01,1.567216395327809542e-01,1.290646346679540091e-02,2.884770768846401517e-02,4.371670673154866293e-02,6.238516968070020874e-02,8.058346812878546678e-03,1.798993132607775922e-02,2.723162012513951485e-02,3.880484588923999167e-02,1.194329108356261297e-03,1.611065224709920442e-03,1.874616703078386699e-03,2.011803835820891607e-03,4.769903348975227438e-04,6.424295566249679313e-04,7.463886557373146640e-04,7.980948963254038244e-04,2.976830710044300670e-04,4.003259611732349569e-04,4.644265807388243679e-04,4.949012184205037537e-04
7.760000000000000231e-01,1.264155291039556483e-03,1.303226791295034048e-03,1.330642200563503241e-03,1.359628235759358095e-03,1.243748418096230629e-03,1.281348353755172587e-03,1.307182549768484692e-03,1.333571453484859448e-03,1.238049283694704628e-03,1.274316795403865332e-03,1.298622010271133914e-03,1.322480038634991917e-03,3.220690676617842668e-02,7.208839752685058944e-02,1.093857676412801905e-01,1.563557585957485174e-01,1.286915554356874575e-02,2.876994293352729687e-02,4.360480501523447683e-02,6.223773346780706733e-02,8.035011410280418903e-03,1.794121870426953341e-02,2.716140181570576850e-02,3.871206004857059152e-02,1.192253270930520963e-03,1.608057813044647642e-03,1.871461536287480614e-03,2.008996997499612296e-03,4.761575508531790449e-04,6.412190020942493086e-04,7.451142483394339322e-04,7.969533336828166052e-04,2.971613695029358946e-04,3.995652590148740025e-04,4.636233435756943462e-04,4.941778445821179422e-04
7.770000000000000240e-01,1.269566200764071784e-03,1.308792328893124135e-03,1.336320918736172425e-03,1.365429522346722768e-03,1.249335881956475588e-03,1.287080237557573781e-03,1.313014253971032941e-03,1.339503176920053829e-03,1.243675608296319207e-03,1.280076388174747337e-03,1.304468107165234619e-03,1.328404354461840131e-03,3.211139147861773180e-02,7.188960588691001297e-02,1.091003134506538935e-01,1.559808521984446528e-01,1.283093166849686058e-02,2.869031316312063359e-02,4.349032122057110150e-02,6.208704195825918981e-02,8.011112941756229344e-03,1.789138685424754294e-02,2.708967556914290351e-02,3.861745308788459147e-02,1.190140415784481836e-03,1.605051013501956848e-03,1.868322273234766578e-03,2.006217912232989477e-03,4.753107895294084867e-04,6.400109212007297314e-04,7.438500335191859094e-04,7.958300306632245386e-04,2.966313894215006882e-04,3.988073725872902766e-04,4.628286618642839549e-04,4.934698630750014017e-04
7.780000000000000249e-01,1.273425983547155083e-03,1.312758999366739343e-03,1.340367478947834812e-03,1.369564327039607399e-03,1.253373694771801189e-03,1.291217951486435533e-03,1.317222313787114185e-03,1.343783283821786689e-03,1.247754145677388779e-03,1.284246876235992790e-03,1.308699371400684486e-03,1.332692008365776726e-03,3.201904056416988997e-02,7.169747332502365844e-02,1.088244430461894202e-01,1.556186761565616083e-01,1.279398910778466354e-02,2.861342398658140579e-02,4.337984859730380227e-02,6.194180646288301173e-02,7.988024290104369166e-03,1.784331377026129525e-02,2.702056280613848727e-02,3.852647420999279898e-02,1.188082375031602154e-03,1.602069610178317180e-03,1.865196636044908320e-03,2.003450587044349265e-03,4.744868013323225294e-04,6.388153612233287435e-04,7.425953751985569845e-04,7.947190986539812976e-04,2.961161034512568607e-04,3.980586507916266596e-04,4.620422873719848430e-04,4.927738639536909842e-04
7.790000000000000258e-01,1.275576857827746824e-03,1.314963871800106654e-03,1.342615735978616720e-03,1.371863308655463243e-03,1.255704385771069451e-03,1.293599269496084614e-03,1.319641732206618123e-03,1.346244318495823378e-03,1.250127670464668342e-03,1.286666647980050371e-03,1.311151846094628370e-03,1.335177287091898757e-03,3.192430718644285320e-02,7.150038732906065231e-02,1.085415587018046940e-01,1.552473536841601498e-01,1.275611266482750208e-02,2.853464580041665047e-02,4.326678087903546716e-02,6.179333883358115176e-02,7.964363084806391421e-03,1.779411531625129522e-02,2.694995458613685599e-02,3.843373128776234743e-02,1.185986354707628705e-03,1.599089198144178301e-03,1.862088288599961878e-03,2.000714066805596436e-03,4.736486140477535241e-04,6.376228818660396262e-04,7.413522461811931875e-04,7.936290841064594414e-04,2.955924862214396958e-04,3.973133769062760961e-04,4.612657408331958240e-04,4.920957015621536508e-04
7.800000000000000266e-01,1.275864772477972031e-03,1.315248674616742441e-03,1.342904068270575624e-03,1.372161100332502937e-03,1.256174031706209365e-03,1.294066361698743839e-03,1.320111721246040870e-03,1.346722429302567303e-03,1.250642449344002705e-03,1.287178395291792288e-03,1.311665657284806497e-03,1.335697912098823825e-03,3.183279314708274688e-02,7.131009401631031863e-02,1.082684759581339223e-01,1.548890972854608528e-01,1.271954241086774642e-02,2.845867604583668040e-02,4.315784486679598991e-02,6.165053098695840589e-02,7.941528889318207399e-03,1.774672654959718113e-02,2.688205509493647727e-02,3.834478516433841716e-02,1.183946585564657050e-03,1.596135333946106707e-03,1.858995017620593358e-03,1.997991674174806435e-03,4.728339326577943964e-04,6.364438287807320767e-04,7.401200201146546608e-04,7.925538233484445303e-04,2.950841045750673378e-04,3.965780808701544554e-04,4.604987719522712518e-04,4.914317926124051441e-04
7.810000000000000275e-01,1.274179561268823369e-03,1.313499541395604653e-03,1.341116396480809825e-03,1.370339386882080124e-03,1.254672697601502684e-03,1.292505858309974526e-03,1.318516990127437116e-03,1.345100589084373410e-03,1.249188713098918491e-03,1.285669155834730237e-03,1.310126199344858328e-03,1.334138012408968288e-03,3.173884211428874141e-02,7.111474236625195400e-02,1.079882451493896778e-01,1.545215440048765265e-01,1.268201887552852444e-02,2.838078734911530718e-02,4.304628806343992892e-02,6.150448923144245100e-02,7.918111394040541762e-03,1.769820083663069948e-02,2.681266076876397120e-02,3.825410868579724732e-02,1.181867809278592998e-03,1.593182711741534911e-03,1.855920165737349461e-03,1.995302102500224033e-03,4.720047741540856607e-04,6.352683302003765122e-04,7.389004175183824059e-04,7.915015156951979262e-04,2.945672884534611229e-04,3.958467372564927712e-04,4.597426753884578513e-04,4.907876613018007702e-04
7.820000000000000284e-01,1.270619366936530381e-03,1.309818096421583311e-03,1.337356379504495152e-03,1.366503621771014698e-03,1.251298302454077055e-03,1.289018904353157746e-03,1.314960438575089874e-03,1.341483054295086741e-03,1.245864219917385690e-03,1.282239682160988409e-03,1.306635713890117595e-03,1.330600767064281376e-03,3.164816097410252244e-02,7.092629278108955604e-02,1.077179764141849294e-01,1.541672740842444655e-01,1.264582147863166015e-02,2.830574974752312137e-02,4.293892506808386078e-02,6.136419134853252078e-02,7.895533205973307572e-03,1.765151079682257540e-02,2.674601268899141904e-02,3.816727975814102752e-02,1.179846419793221905e-03,1.590256934382534848e-03,1.852860361253409792e-03,1.992625797379048245e-03,4.711995676180814429e-04,6.341063632733929785e-04,7.376916806552219182e-04,7.904636086403164612e-04,2.940659812169289810e-04,3.951254282078147154e-04,4.589961171134290699e-04,4.901575510200081214e-04
7.830000000000000293e-01,1.265324749651998426e-03,1.304348879945516071e-03,1.331771648057408775e-03,1.360804717531499675e-03,1.246191289708655295e-03,1.283749624335087797e-03,1.309588906987929624e-03,1.336019320773387808e-03,1.240809231413423849e-03,1.277033599744487047e-03,1.301340167211628013e-03,1.325234188074890518e-03,3.155497785173817793e-02,7.073263287951774003e-02,1.074403200832518140e-01,1.538033476916902398e-01,1.260864198053061706e-02,2.822871877022211165e-02,4.282881451000202649e-02,6.122045365889718094e-02,7.872352067353502111e-03,1.760362914899375048e-02,2.667777198848885270e-02,3.807855463205406937e-02,1.177784435934855784e-03,1.587331237970360199e-03,1.849817679090787420e-03,1.989979536410605831e-03,4.703791050001914203e-04,6.329470959303474566e-04,7.364943695098825167e-04,7.894463042090137366e-04,2.935556742961307900e-04,3.944073165986799372e-04,4.582592985052725610e-04,4.895450645852292846e-04
7.840000000000000302e-01,1.258440618779374520e-03,1.297241704061147249e-03,1.324515023681915871e-03,1.353398366589736446e-03,1.239496267560620882e-03,1.276847148355027273e-03,1.302554106915619625e-03,1.328863263082923074e-03,1.234168117974976039e-03,1.270199445484031242e-03,1.294390267620688928e-03,1.318190474713085147e-03,3.146511107254691686e-02,7.054596138308220910e-02,1.071727313984727620e-01,1.534528120841784082e-01,1.257280390718205215e-02,2.815455746127640962e-02,4.272290367894375496e-02,6.108242949879033601e-02,7.850017886195973307e-03,1.755758527546424572e-02,2.661225950928073139e-02,3.799361430818221780e-02,1.175780718988187314e-03,1.584431895550177929e-03,1.846788602922456351e-03,1.987343115113365810e-03,4.695827776053468849e-04,6.318007053525140967e-04,7.353065516318536094e-04,7.884405503543374678e-04,2.930608997020875601e-04,3.936985724691785039e-04,4.575307123007151477e-04,4.889440093531996923e-04
7.850000000000000311e-01,1.250108056629846420e-03,1.288641609147544997e-03,1.315734632801532356e-03,1.344436077323069023e-03,1.231354190495781084e-03,1.268456071413359004e-03,1.294003322391039379e-03,1.320164859318753714e-03,1.226081640938948142e-03,1.261881285644857881e-03,1.285932373775004051e-03,1.309618017093949760e-03,3.137267534782465367e-02,7.035392123888146998e-02,1.068975032483894111e-01,1.530922427665945551e-01,1.253595372142150832e-02,2.807832375656851495e-02,4.261410878105074268e-02,6.094074207873313026e-02,7.827060140398262728e-03,1.751029108288535904e-02,2.654504773925078775e-02,3.790659489421645267e-02,1.173734742829587617e-03,1.581531331639209319e-03,1.843775122605598388e-03,1.984733965557896468e-03,4.687703624343475344e-04,6.306560404560232437e-04,7.341287613566424607e-04,7.874527956380862398e-04,2.925565168310727531e-04,3.929921636343240753e-04,4.568105504208899497e-04,4.883581417726511704e-04
7.860000000000000320e-01,1.240472567981806828e-03,1.278698984658752091e-03,1.305583861512443766e-03,1.334074191042533553e-03,1.221910255088238390e-03,1.258726082555193526e-03,1.284088797595894782e-03,1.310078562931762947e-03,1.216694752316117324e-03,1.252228198282440141e-03,1.276117695873903862e-03,1.299669528679020525e-03,3.128360390293474097e-02,7.016895932810007785e-02,1.066324537760010988e-01,1.527451831162141560e-01,1.250046092806875696e-02,2.800498003379101736e-02,4.250952239601112070e-02,6.080474328842658954e-02,7.804957488907165140e-03,1.746483808719899444e-02,2.648054842007534562e-02,3.782330158118089869e-02,1.171747954758192755e-03,1.578656655942356100e-03,1.840773831807837862e-03,1.982131780577777152e-03,4.679822858986240901e-04,6.295236149152868719e-04,7.329591137836511620e-04,7.864739287811123390e-04,2.920677053362535631e-04,3.922944721045811857e-04,4.560973383458173810e-04,4.877812268275248187e-04
