wavelength,a_Ci_2_Deff_2,a_Ci_2_Deff_6,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_2_Deff_48,a_Ci_5_Deff_2,a_Ci_5_Deff_6,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_5_Deff_48,a_Ci_8_Deff_2,a_Ci_8_Deff_6,a_Ci_8_Deff_12,a_Ci_8_Deff_24,a_Ci_8_Deff_48,b_Ci_2_Deff_2,b_Ci_2_Deff_6,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_2_Deff_48,b_Ci_5_Deff_2,b_Ci_5_Deff_6,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_5_Deff_48,b_Ci_8_Deff_2,b_Ci_8_Deff_6,b_Ci_8_Deff_12,b_Ci_8_Deff_24,b_Ci_8_Deff_48,bb_Ci_2_Deff_2,bb_Ci_2_Deff_6,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_3_Deff_48,bb_Ci_5_Deff_2,bb_Ci_5_Deff_6,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_5_Deff_48,bb_Ci_8_Deff_2,bb_Ci_8_Deff_6,bb_Ci_8_Deff_12,bb_Ci_8_Deff_24,bb_Ci_8_Deff_48
7.660000000000000142e-01,6.040005163171491276e-04,6.270884263585296825e-04,5.984843443566090215e-04,5.413771895532298872e-04,5.019766501921166246e-04,5.809214909107129898e-04,5.977690156077908323e-04,5.621799666415266961e-04,5.000610495144997003e-04,4.576006209442845529e-04,5.741454199978679451e-04,5.854054882109965829e-04,5.440866396668811444e-04,4.788571731457087755e-04,4.348328074496483897e-04,1.757971248171414924e-01,2.278489815704314303e-01,1.410910063598380948e-01,6.978707895519853377e-02,3.982263884518383312e-02,7.015820391649080223e-02,9.074022659758003428e-02,5.608271619364754712e-02,2.762723730680343923e-02,1.567522634812842236e-02,4.374937328317538010e-02,5.646809269351502070e-02,3.483869245136642090e-02,1.709687611590406456e-02,9.649158498343808621e-03,2.057147241398249535e-03,1.726037906938619618e-03,1.139349216229552280e-03,5.467488021580864865e-04,2.714239421950527379e-04,8.189221416713620642e-04,6.642380852606755192e-04,4.257757700934590894e-04,1.987428574553066704e-04,9.601040146261281165e-05,5.094440659526995293e-04,4.004550586444964046e-04,2.501438735250364640e-04,1.142744033954625794e-04,5.426401105616246293e-05
7.670000000000000151e-01,6.056073074680312640e-04,6.347124082161925696e-04,6.290479988045050153e-04,5.720830946658594929e-04,5.189821668553640244e-04,5.827110737196272705e-04,6.017277537202908588e-04,5.723026455038623950e-04,5.093482683509141518e-04,4.629677836471557395e-04,5.759751993763342903e-04,5.883486041991722870e-04,5.490965700930064419e-04,4.830057857599413806e-04,4.374260580113972091e-04,1.753867044654535967e-01,2.276538229752160247e-01,1.411036047021504425e-01,6.981821212758249073e-02,3.983809894068821716e-02,6.999385463726426337e-02,9.066017777658395838e-02,5.608047502134502066e-02,2.763107645267512055e-02,1.567572083201369468e-02,4.364654426127909104e-02,5.641718052527741611e-02,3.483578471340650906e-02,1.709769610737947934e-02,9.648314830391456834e-03,2.053832578511908744e-03,1.725786064380084800e-03,1.148670651511806817e-03,5.581058661547334777e-04,2.783271605520270565e-04,8.175995392965303013e-04,6.638669183272402500e-04,4.268138443925822306e-04,1.998561417666286746e-04,9.664412530925104491e-05,5.086190841652285825e-04,4.002053093776154801e-04,2.504857287082778538e-04,1.145344794118099041e-04,5.437675280758290228e-05
7.680000000000000160e-01,6.086180746354974413e-04,6.369549676056018850e-04,6.103371840462668008e-04,5.465710699079778800e-04,5.047055879316003635e-04,5.858953659413496107e-04,6.058252176052159044e-04,5.703709874459450546e-04,5.041835207476030867e-04,4.604959037307829184e-04,5.791915122164356666e-04,5.924003382164477749e-04,5.505101380247207077e-04,4.825089470518531543e-04,4.377334896839436135e-04,1.749875684013554866e-01,2.274818175818925370e-01,1.411036334522941527e-01,6.980320106035890759e-02,3.981814704464450849e-02,6.983360563919335795e-02,9.058591247060392149e-02,5.607849896635856007e-02,2.762926855747116842e-02,1.567114019049276052e-02,4.354602623933935546e-02,5.636805437173274258e-02,3.483229699881636859e-02,1.709639655204417061e-02,9.645582433666590252e-03,2.050737739867461960e-03,1.734447301782314921e-03,1.156374833609822390e-03,5.528754583996133877e-04,2.723185504496282243e-04,8.163502847421275294e-04,6.657699608085281993e-04,4.294709021393654821e-04,1.999136051002221750e-04,9.606207306887331536e-05,5.078320472632316847e-04,4.007590537175141502e-04,2.514896270524365359e-04,1.146758877123009885e-04,5.425202075605032931e-05
7.690000000000000169e-01,6.126203652117578891e-04,6.377780696613100098e-04,6.047992118907441483e-04,5.456268636188921217e-04,5.064522507971860876e-04,5.900656739416115792e-04,6.084465169378799887e-04,5.690037573522696568e-04,5.050278107985237130e-04,4.629515524853036745e-04,5.833884087098825666e-04,5.958016923108266916e-04,5.512319763330761346e-04,4.841528935010802615e-04,4.402286655431700280e-04,1.745791889713933787e-01,2.272821818663633142e-01,1.410683078141291846e-01,6.979819153365324214e-02,3.981780207820912604e-02,6.966937180923095385e-02,9.050389087107556241e-02,5.606612475203382601e-02,2.762662220647818523e-02,1.566882580001457623e-02,4.344284298678380979e-02,5.631496364305473706e-02,3.482418096832558957e-02,1.709399716599725380e-02,9.643030339534652481e-03,2.047887833567282011e-03,1.733809396263827742e-03,1.145978021815776370e-03,5.466224619418247159e-04,2.706630702087458066e-04,8.151875317218963170e-04,6.658270786468930549e-04,4.274517986341287972e-04,1.984046251304115536e-04,9.553108602067187218e-05,5.070927170588032879e-04,4.007383917520063610e-04,2.507812540685752569e-04,1.140599130410245679e-04,5.398832817831052122e-05
7.700000000000000178e-01,6.175762918236848975e-04,6.432181943843984229e-04,6.198902817015627953e-04,5.631852516937707609e-04,5.186106402225859613e-04,5.951847305602359084e-04,6.131935127904886151e-04,5.762574428680652949e-04,5.130267198975788090e-04,4.690343010157402293e-04,5.885293725312254476e-04,6.004980158164432980e-04,5.564837605520830954e-04,4.895732357129423118e-04,4.446694487579769262e-04,1.741828053038492474e-01,2.270761569839732652e-01,1.410365196918415553e-01,6.979751711914213008e-02,3.981587110771742793e-02,6.950965579122608817e-02,9.041921619247562936e-02,5.605119460398744202e-02,2.762278624466294949e-02,1.566499968019900019e-02,4.334231151276295851e-02,5.626039086257059868e-02,3.481386206973953457e-02,1.709039757701586587e-02,9.639492036244770579e-03,2.045226140976969930e-03,1.728955154691548101e-03,1.138248023732321137e-03,5.448906234856076749e-04,2.709413229878712237e-04,8.140920509651823622e-04,6.643898623898326526e-04,4.247729188314067032e-04,1.971720925691536927e-04,9.512405965713252511e-05,5.063905884413370069e-04,4.000151835238386342e-04,2.495019413059546324e-04,1.133916748635613276e-04,5.372777982295728259e-05
7.710000000000000187e-01,6.233211067373234382e-04,6.495581072491762864e-04,6.248587419625806216e-04,5.645755972545768442e-04,5.202101267311257105e-04,6.010884754527462404e-04,6.194667203048148663e-04,5.828609445788571208e-04,5.176367882024947298e-04,4.727233122920303232e-04,5.944511236690014355e-04,6.065197947795336608e-04,5.627405467174689813e-04,4.945388000868640443e-04,4.487123335681648256e-04,1.737771103260349614e-01,2.268685601577425659e-01,1.410221351815605928e-01,6.979841769485470304e-02,3.980910913741769752e-02,6.934600065615072195e-02,9.033186607453506933e-02,5.604015024601395611e-02,2.762051491411488674e-02,1.566095616109368718e-02,4.323918634381564152e-02,5.620339016995627018e-02,3.480432066713680384e-02,1.708712409142913724e-02,9.635668790890087806e-03,2.042730512773056634e-03,1.727323364496591556e-03,1.141068325439565561e-03,5.461485637988901590e-04,2.701330379205930813e-04,8.130582323325676476e-04,6.634100333939347725e-04,4.247605560938094477e-04,1.974513637033382431e-04,9.512024153670454779e-05,5.057239973971916621e-04,3.993237950852162373e-04,2.491136711657931067e-04,1.133302987555029085e-04,5.367683532630963415e-05
7.720000000000000195e-01,6.295778631267567871e-04,6.562977656968949081e-04,6.323561718301617951e-04,5.712648998702357650e-04,5.253527433916951872e-04,6.075010544516062927e-04,6.260714246888315904e-04,5.893073687118915993e-04,5.233426035351276817e-04,4.777527058044822583e-04,6.008789843917616835e-04,6.130036546337508385e-04,5.688418222940527791e-04,4.997481497913819348e-04,4.533008864578899622e-04,1.733838250364496125e-01,2.266667003256923885e-01,1.410043194013407830e-01,6.980224304891050058e-02,3.980909960797693325e-02,6.918716450482124969e-02,9.024673130698541990e-02,5.602898339044300874e-02,2.761829970917129007e-02,1.565762869463395435e-02,4.313898395640065192e-02,5.614751189601401016e-02,3.479491306364173447e-02,1.708381528259805826e-02,9.631950705881103802e-03,2.040342528757601616e-03,1.726135979165527691e-03,1.142005001509496711e-03,5.478158245570661795e-04,2.713194108815693371e-04,8.120652434929572948e-04,6.626937657967483944e-04,4.247642051629613820e-04,1.976476359512384883e-04,9.523842136243468846e-05,5.050814877400812853e-04,3.987468434960667290e-04,2.489096901290370999e-04,1.133036913434668045e-04,5.365640159708908911e-05
7.730000000000000204e-01,6.361850554447157080e-04,6.633082482153385140e-04,6.374979249719192609e-04,5.749585016635860857e-04,5.295370357328646471e-04,6.142617946582745736e-04,6.330513536543236341e-04,5.953981014234777103e-04,5.281766064801803051e-04,4.822424627848841128e-04,6.076530343380112664e-04,6.198256956791367567e-04,5.748902643886860675e-04,5.046826018529210200e-04,4.577208841260380079e-04,1.729811553305729832e-01,2.264587594966364636e-01,1.409862147093384754e-01,6.980190755798217073e-02,3.980387844448689955e-02,6.902449040816657777e-02,9.015889691644921045e-02,5.601745275347266850e-02,2.761536141754395227e-02,1.565323755431799468e-02,4.303633113329592697e-02,5.608983812977155758e-02,3.478520319966154489e-02,1.708021722789464236e-02,9.627809545186431783e-03,2.038047386288043515e-03,1.724632932127281642e-03,1.142085266229050239e-03,5.474166181957772345e-04,2.708249077044410378e-04,8.111089381585023274e-04,6.618412721059556414e-04,4.244424738114424187e-04,1.974365389525608281e-04,9.504741747828241263e-05,5.044615147398493708e-04,3.981036316461264825e-04,2.485577805429719437e-04,1.131239727113019888e-04,5.353513990943447616e-05
7.740000000000000213e-01,6.429849977909740666e-04,6.702046749384737989e-04,6.434048305226924835e-04,5.810884156136064682e-04,5.360193166950785737e-04,6.212134795411661248e-04,6.401040324483936450e-04,6.015211052675176195e-04,5.336492895234128120e-04,4.873706733456613371e-04,6.146166661743501791e-04,6.267926334827325641e-04,5.810085194960581956e-04,5.099527923711870414e-04,4.624840555472430059e-04,1.725912148558511883e-01,2.262570951368157168e-01,1.409691296852956244e-01,6.980572889945031723e-02,3.980432830853782716e-02,6.886685676567819159e-02,9.007339441311745798e-02,5.600609301826248165e-02,2.761299481164740041e-02,1.564978199137935858e-02,4.293679701434344187e-02,5.603350894706482510e-02,3.477542994485464944e-02,1.707661521718395817e-02,9.623859737937825662e-03,2.035793089260751719e-03,1.722917257697275002e-03,1.141487203909597381e-03,5.471996001220500935e-04,2.709015529925241548e-04,8.101695393726134281e-04,6.608924469974881239e-04,4.239211751201708693e-04,1.971615329299238560e-04,9.488322048198411668e-05,5.038523629781764329e-04,3.973887424837665647e-04,2.480796815905165109e-04,1.128712803330183520e-04,5.339212940666978040e-05
7.750000000000000222e-01,6.499377508468462405e-04,6.774269034901525544e-04,6.509866731945757046e-04,5.883684161780561306e-04,5.419380335182008568e-04,6.283163787340201312e-04,6.472836908725937421e-04,6.081825125296563828e-04,5.397479299823586263e-04,4.928464554309029688e-04,6.217302664971308124e-04,6.338826464731064925e-04,5.873921705492265999e-04,5.155536392074493157e-04,4.674728449485139603e-04,1.721916815485893815e-01,2.260492495419529069e-01,1.409481316893774761e-01,6.980565220840288798e-02,3.980075641060352998e-02,6.870535951833053878e-02,8.998536308438141729e-02,5.599336929761628001e-02,2.760940631100021816e-02,1.564540575009134432e-02,4.283483205764491292e-02,5.597555440922531711e-02,3.476495975353575268e-02,1.707246750343132877e-02,9.619534950370697834e-03,2.033579543355337488e-03,1.720858065800385563e-03,1.139866377217914036e-03,5.467650881716179566e-04,2.709497850467062281e-04,8.092468895784776231e-04,6.598288883604063945e-04,4.230529924174960426e-04,1.967196318379096681e-04,9.469088759750022189e-05,5.032539570854792843e-04,3.966096305559719355e-04,2.474516918232929751e-04,1.125427580118197021e-04,5.323127210225541301e-05
7.760000000000000231e-01,6.566560581035552069e-04,6.844019802410838960e-04,6.575568051400693115e-04,5.935272531726459855e-04,5.462738817536907932e-04,6.351850738706699140e-04,6.542826303321674919e-04,6.147209551802049199e-04,5.452187835141356076e-04,4.976119155592553800e-04,6.286103030802778213e-04,6.407662350832177278e-04,5.936541504747705478e-04,5.208260594612434957e-04,4.720874783071989100e-04,1.718052448437926427e-01,2.258478360027736942e-01,1.409256164952280010e-01,6.980256092399755863e-02,3.979606144293822145e-02,6.854916727107847330e-02,8.990015811623096320e-02,5.598052575289953758e-02,2.760539937346407832e-02,1.564104808661886600e-02,4.273622350041849510e-02,5.591947725304720340e-02,3.475456994441794567e-02,1.706824092667482903e-02,9.615338290390426298e-03,2.031371583951923840e-03,1.718560725809496975e-03,1.137706703680874251e-03,5.451351285920805374e-04,2.698216570248140617e-04,8.083287100708537627e-04,6.587231157346596505e-04,4.220883325875916781e-04,1.961431845709206900e-04,9.436483933085346957e-05,5.026597095029025283e-04,3.958160721267504336e-04,2.467782960000414411e-04,1.121761806344242796e-04,5.304137107756142877e-05
7.770000000000000240e-01,6.631016235851827645e-04,6.912307783603632849e-04,6.642708627470905736e-04,5.998922970099906937e-04,5.524736225375054266e-04,6.417816021517530611e-04,6.610444058272185730e-04,6.210763244491809831e-04,5.508367598726533754e-04,5.027069801823193240e-04,6.352190688082084979e-04,6.474055584783158790e-04,5.997306626879667091e-04,5.260399967513609831e-04,4.767035656391954007e-04,1.714090959388369084e-01,2.256419345642034779e-01,1.409065747249465261e-01,6.980444598206132778e-02,3.979504981647115358e-02,6.838917960611270996e-02,8.981316088741546355e-02,5.596848133525225005e-02,2.760248329610947085e-02,1.563746314566813109e-02,4.263529798514840291e-02,5.586235449307944828e-02,3.474460194039689226e-02,1.706454676583840993e-02,9.611532156650889197e-03,2.029179393501530284e-03,1.716681556753294358e-03,1.137007017518673569e-03,5.451264225620193905e-04,2.699613780606144298e-04,8.074189150508140518e-04,6.577038696015950932e-04,4.213968495558578884e-04,1.958110052934935617e-04,9.419093177680242120e-05,5.020720074328272487e-04,3.950631114611484387e-04,2.462112845294755874e-04,1.118911284482488667e-04,5.289400392486631720e-05
7.780000000000000249e-01,6.690049369239559063e-04,6.973969420205894387e-04,6.699850420683606256e-04,6.047697647395544607e-04,5.569727694563209042e-04,6.478378066439721694e-04,6.672379213596979497e-04,6.267920237985405429e-04,5.557509206734097262e-04,5.070818983518923795e-04,6.412898282577225717e-04,6.535060719354557346e-04,6.052796791998840686e-04,5.307623109705277009e-04,4.808565982804512140e-04,1.710263319680995764e-01,2.254439557770907543e-01,1.408904360405318634e-01,6.980750839851458667e-02,3.979466748542921650e-02,6.823469411030370912e-02,8.972973386536936546e-02,5.595803818906957411e-02,2.760054990445617862e-02,1.563454096043584082e-02,4.253790232961644074e-02,5.580765618326426203e-02,3.473572124583890891e-02,1.706155279764712610e-02,9.608250508261313716e-03,2.026970700202258054e-03,1.714896340104389138e-03,1.136752586723810800e-03,5.456103894538517386e-04,2.703450542251521608e-04,8.065059679861634511e-04,6.567787556199611385e-04,4.209570926485835360e-04,1.957161270253842376e-04,9.414680435936709289e-05,5.014844184258759364e-04,3.943757557280443572e-04,2.457794618803314595e-04,1.117175740326807788e-04,5.280670763036089910e-05
7.790000000000000258e-01,6.743251804596228638e-04,7.029688376264664473e-04,6.754581936880277304e-04,6.097039180840840844e-04,5.611238417397301781e-04,6.533133054092976622e-04,6.728241123160061399e-04,6.318737866276014081e-04,5.600937636781738727e-04,5.109681773168076035e-04,6.467825427739076760e-04,6.590151706306404678e-04,6.102367121214868906e-04,5.349549361248345791e-04,4.845596145436892321e-04,1.706336342986240207e-01,2.252411387850419278e-01,1.408751399647347469e-01,6.981119274342688363e-02,3.979399918352433813e-02,6.807640765463393584e-02,8.964469494397793448e-02,5.594819972940012764e-02,2.759928129440680084e-02,1.563214281056504382e-02,4.243823708922214721e-02,5.575218404321616306e-02,3.472743967618608513e-02,1.705918212691548072e-02,9.605488923465497347e-03,2.024759596812175742e-03,1.713244373039319321e-03,1.136044332458628452e-03,5.451281622052771801e-04,2.698540417319268692e-04,8.055957603104777582e-04,6.559191253537904236e-04,4.204668364833204176e-04,1.954757873883709971e-04,9.398804491207072111e-05,5.009007565507643967e-04,3.937455646059768045e-04,2.453763810279062244e-04,1.115293525950858145e-04,5.270222265488401633e-05
7.800000000000000266e-01,6.787946544576928254e-04,7.078165240484157739e-04,6.804347219377671063e-04,6.141721338587396994e-04,5.653992619799805275e-04,6.579417872094317499e-04,6.775603698312843148e-04,6.362788803082122802e-04,5.640050230651533214e-04,5.145515891226068450e-04,6.514323752114734023e-04,6.636757833655970718e-04,6.144394941783246078e-04,5.385737910107296633e-04,4.877966945175012115e-04,1.702545674440030243e-01,2.250459222351537947e-01,1.408602906230808915e-01,6.981539118426020873e-02,3.979581503234763673e-02,6.792380351421224705e-02,8.956323758221156062e-02,5.593890886182036754e-02,2.759822538804131142e-02,1.563037338235756871e-02,4.234226423997081851e-02,5.569931886399525495e-02,3.471989714884650413e-02,1.705721750596665698e-02,9.603248416061116108e-03,2.022516800399381566e-03,1.711903660055093561e-03,1.135848157619138510e-03,5.452994089023694953e-04,2.702051698587887426e-04,8.046781441662922627e-04,6.551594793870522916e-04,4.200206616033322392e-04,1.952506737085198823e-04,9.388677676769812503e-05,5.003155708313717373e-04,3.931910695935094866e-04,2.450266535663584984e-04,1.113563664917246185e-04,5.261390164257891670e-05
7.810000000000000275e-01,6.822971761974438998e-04,7.111665387943555405e-04,6.822778275336616183e-04,6.153965120406501565e-04,5.665618134767305691e-04,6.616079689069909175e-04,6.812950175626858451e-04,6.396869864981266640e-04,5.668692962354816844e-04,5.169998001655386199e-04,6.551248024628530953e-04,6.673840137039824261e-04,6.178071110693114654e-04,5.414183732995701825e-04,4.902643789717608946e-04,1.698653293182848523e-01,2.248442145212975474e-01,1.408417910934882944e-01,6.981536637809016010e-02,3.979325881144977345e-02,6.776740616594952027e-02,8.948013435876933652e-02,5.592985780906607057e-02,2.759735233102054638e-02,1.562871478165213032e-02,4.224408941065815881e-02,5.564585360971362887e-02,3.471291949138090999e-02,1.705577727126996943e-02,9.601491829454768950e-03,2.020260384964717073e-03,1.710358748434986876e-03,1.134698186624755320e-03,5.442125958087185239e-04,2.691419917897699705e-04,8.037613593478310642e-04,6.544658619827358565e-04,4.196821757892976669e-04,1.950624671445487621e-04,9.374225790080699080e-05,4.997345698423571623e-04,3.926966150807835020e-04,2.447556885755796221e-04,1.112257284434812414e-04,5.253825042970487736e-05
7.820000000000000284e-01,6.849697929359743753e-04,7.144583262142512048e-04,6.875214115455996478e-04,6.204954574748622331e-04,5.705601539201382577e-04,6.644480686203158015e-04,6.842520314767064349e-04,6.426025509848540263e-04,5.694962078073365075e-04,5.193738578282668106e-04,6.579953626571280467e-04,6.702882087271863631e-04,6.205015966319477050e-04,5.437586078450400151e-04,4.923416093963964985e-04,1.694897901000350926e-01,2.246507759382628255e-01,1.408297793952955623e-01,6.982372648369501722e-02,3.979885653591195421e-02,6.761671030384309999e-02,8.940054682630683980e-02,5.592208246889095180e-02,2.759794017447892919e-02,1.562859893914938028e-02,4.214961384641439240e-02,5.559491001848054087e-02,3.470686335281487900e-02,1.705515776846128553e-02,9.600561971086187668e-03,2.017959151726906805e-03,1.709051399123564120e-03,1.135540101266979815e-03,5.457085962901494190e-04,2.703907363521767344e-04,8.028321172578568128e-04,6.537568858083913931e-04,4.194322923496285197e-04,1.950586706013718113e-04,9.378172205034199086e-05,4.991489496670329859e-04,3.922092426802510829e-04,2.445165155479590477e-04,1.111444475116195904e-04,5.250331347439834398e-05
7.830000000000000293e-01,6.866409180133481449e-04,7.158212492212601141e-04,6.870767010094536165e-04,6.198417801407951622e-04,5.707227853948351748e-04,6.662916840957933129e-04,6.861418895284798758e-04,6.442897385013565681e-04,5.708962399321448888e-04,5.206176706088853912e-04,6.598746735841307109e-04,6.722062766810130152e-04,6.222790344405371155e-04,5.452522408457144421e-04,4.936300025293327565e-04,1.691036592628650248e-01,2.244504804453105185e-01,1.408137282852297278e-01,6.982735112010293732e-02,3.980020421363162503e-02,6.746206060457789200e-02,8.931925999325364407e-02,5.591492642762654897e-02,2.759907720757105720e-02,1.562883483536592344e-02,4.205284035325689007e-02,5.554333760153605526e-02,3.470161335855281859e-02,1.705531696185880880e-02,9.600273387895538052e-03,2.015637888423111798e-03,1.707132755556062904e-03,1.134356394087552298e-03,5.448761834804385440e-04,2.697089407022026171e-04,8.019016127488457412e-04,6.530182553913185545e-04,4.191680450550065284e-04,1.949938334991939751e-04,9.373080891301511543e-05,4.985664435669742581e-04,3.917351893314843987e-04,2.443203274253400066e-04,1.110925812743192455e-04,5.247914048035535220e-05
7.840000000000000302e-01,6.875925564830687176e-04,7.167560821889906730e-04,6.875310881353235981e-04,6.200880063413766186e-04,5.711401732183749025e-04,6.674192277708185239e-04,6.873184350711658563e-04,6.453895853337707211e-04,5.718670782966436827e-04,5.215032825156354357e-04,6.610416599864277210e-04,6.734173105600385623e-04,6.234180630583993632e-04,5.462257553103880281e-04,4.944854074286405415e-04,1.687312642045511457e-01,2.242573615445561663e-01,1.407991505940181520e-01,6.983222920115281229e-02,3.980365921175686716e-02,6.731309530576298772e-02,8.924136679637054148e-02,5.590852244936102972e-02,2.760059358102351021e-02,1.562964090571272030e-02,4.195973573399754131e-02,5.549420380970606498e-02,3.469712682608502852e-02,1.705592453418328103e-02,9.600461667049977124e-03,2.013269710936891211e-03,1.705126015492843287e-03,1.133587909731236442e-03,5.446512262979715186e-04,2.697053023458087289e-04,8.009572850067828587e-04,6.522560515734608178e-04,4.189133665172706136e-04,1.949437293329755712e-04,9.371512059386928834e-05,4.979781063679869502e-04,3.912622526007252443e-04,2.441412306182884286e-04,1.110510149549839924e-04,5.246262544885855745e-05
7.850000000000000311e-01,6.877638951189868344e-04,7.172723563297622729e-04,6.893209959100976558e-04,6.218312833229100445e-04,5.720082433787118670e-04,6.677702441789806764e-04,6.877645227614248569e-04,6.459500389897482320e-04,5.723619760259202049e-04,5.218709266827208093e-04,6.614362048852281961e-04,6.738762266523673494e-04,6.239023045407979251e-04,5.466439482970306130e-04,4.948295315978946257e-04,1.683477552855628945e-01,2.240590583642624589e-01,1.407876438073273895e-01,6.984072225438757442e-02,3.980923675452825716e-02,6.715990548578583408e-02,8.916162535212096563e-02,5.590291580724954246e-02,2.760312527797633558e-02,1.563130866688541495e-02,4.186412618761575083e-02,5.544418623443726074e-02,3.469329420909637168e-02,1.705725256742404369e-02,9.601288787436108862e-03,2.010885285220238503e-03,1.703302299578402521e-03,1.133524723968458653e-03,5.451728469930491741e-04,2.700273733279417434e-04,8.000116434796818599e-04,6.514851536481969631e-04,4.186550926989758103e-04,1.949342992301513324e-04,9.373866174867001046e-05,4.973919815502329334e-04,3.907892609921874449e-04,2.439553032897579096e-04,1.110182757204366080e-04,5.246034685512918869e-05
7.860000000000000320e-01,6.873316615704228028e-04,7.167448180248614520e-04,6.885704296775430056e-04,6.211751060026388105e-04,5.715901516026786200e-04,6.675204595061878798e-04,6.875240504069929370e-04,6.457236913104888454e-04,5.721844554214712553e-04,5.217269986324962749e-04,6.612330745428829371e-04,6.737198227938986927e-04,6.237998247179965539e-04,5.465622465853914314e-04,4.947495344350405500e-04,1.679780635557048540e-01,2.238674083726656661e-01,1.407744653819649749e-01,6.984681755621707788e-02,3.981369577201122195e-02,6.701239878039741416e-02,8.908522137336255531e-02,5.589787125749153679e-02,2.760578257794608914e-02,1.563318889315635368e-02,4.177216412686719088e-02,5.539653916757356078e-02,3.469015190099351137e-02,1.705895999640282684e-02,9.602482433569233325e-03,2.008464452193439546e-03,1.700733483074105519e-03,1.131714693503647765e-03,5.444532694952133357e-04,2.697742029455565418e-04,7.990552586622922272e-04,6.506242236352172614e-04,4.181861076983026115e-04,1.947775324578131467e-04,9.368610638000828797e-05,4.968013599628533098e-04,3.903087632228793911e-04,2.437336112891833810e-04,1.109596932802876763e-04,5.244495672783379170e-05
7.870000000000000329e-01,6.862309401416966104e-04,7.156803379982090707e-04,6.887245602171798708e-04,6.217681961192406126e-04,5.717004030632508171e-04,6.666055710103230281e-04,6.866182427968658963e-04,6.450114305949702920e-04,5.716395992476502874e-04,5.212266748949798134e-04,6.603684002920023888e-04,6.729056217779985638e-04,6.231326404160519861e-04,5.460143396649359826e-04,4.942548389216608329e-04,1.675968226820652440e-01,2.236680888930507594e-01,1.407604015667897335e-01,6.985441628543999359e-02,3.982042823473146143e-02,6.686046214650892550e-02,8.900646524334515641e-02,5.589310308663217319e-02,2.760921475634619399e-02,1.563592286523709379e-02,4.167754929530817498e-02,5.534775905184746714e-02,3.468746799549771165e-02,1.706128778039132932e-02,9.604267637476113229e-03,2.006039561809693644e-03,1.698285095370688025e-03,1.130440930721802496e-03,5.442753632833292974e-04,2.699581917806122711e-04,7.981017226100558387e-04,6.498462704793753729e-04,4.178756864952269906e-04,1.947423093633716441e-04,9.371436147710807043e-05,4.962150375164984173e-04,3.898898118340187184e-04,2.435961862672957534e-04,1.109553991426009533e-04,5.246069017929538402e-05
7.880000000000000338e-01,6.845178160637399589e-04,7.144384784221191609e-04,6.885313751564259288e-04,6.212757524410444931e-04,5.706698949199742743e-04,6.650808633412441662e-04,6.852373717790155583e-04,6.440289437792748317e-04,5.707293791579713671e-04,5.202553861028032245e-04,6.588969863918492376e-04,6.715297840690220843e-04,6.220207194391619288e-04,5.450605126651811294e-04,4.933584468982399329e-04,1.672296011036118191e-01,2.234794563105537979e-01,1.407539192034621967e-01,6.986562008324358197e-02,3.982768408303159757e-02,6.671428886308806983e-02,8.893156164333389235e-02,5.588987078189276009e-02,2.761341082656654927e-02,1.563908945739678549e-02,4.158663198815566037e-02,5.530148083170127044e-02,3.468563221455954471e-02,1.706408816092107664e-02,9.606454009975933656e-03,2.003594189780859031e-03,1.697254230506089296e-03,1.132060672152241038e-03,5.457059466443649545e-04,2.704676712153649570e-04,7.971432867070770735e-04,6.493100736729407428e-04,4.179592659554746308e-04,1.949349082537121900e-04,9.381414785328112519e-05,4.956276795676357828e-04,3.895749282278671900e-04,2.435904063415788917e-04,1.110264474350566470e-04,5.250647750700075233e-05
7.890000000000000346e-01,6.823610002441304889e-04,7.124433946089359093e-04,6.859393140311309534e-04,6.183737587867471630e-04,5.683411795725373805e-04,6.631145290042078644e-04,6.833829420832132628e-04,6.424600056336299270e-04,5.692992250654442532e-04,5.189294313558169558e-04,6.569862506046603157e-04,6.697137999652214013e-04,6.204940639684616843e-04,5.437493688769945432e-04,4.921661070059202281e-04,1.668503977388584303e-01,2.232832695516171195e-01,1.407459162921343154e-01,6.987639596651473717e-02,3.983592071041535537e-02,6.656345019956083631e-02,8.885399548503201961e-02,5.588659747322944488e-02,2.761790628214910032e-02,1.564270684551575044e-02,4.149287664815240473e-02,5.525374475915646039e-02,3.468395598987963208e-02,1.706721407435676449e-02,9.608987132922611543e-03,2.001156498332362817e-03,1.696575265931912421e-03,1.133629787217205415e-03,5.470117689529830187e-04,2.712098541001736816e-04,7.961906413017699399e-04,6.489386709772718446e-04,4.182052875430070896e-04,1.952087518848346585e-04,9.397552692041869545e-05,4.950454829399390713e-04,3.893631212487828159e-04,2.436930880443511466e-04,1.111504441285077655e-04,5.257895071861686637e-05
